Usage,LaggingCurrentReactivePower,LeadingCurrentReactivePower,CO2,LaggingCurrentPowerFactor,LeadingCurrentPowerFactor,NSM,WeekStatus,Year,Month,Day,Hours,Minutes,IsHoliday,Season,TempMax,TempMin,Temp,FeelsLikeMax,FeelsLikeMin,FeelsLike,Dew,Humidity,Precip,PrecipProb,PrecipCover,PrecipType,SnowDepth,WindGust,WindSpeed,WindDir,SeaLevelPressure,CloudCover,Visibility,SolarRadiation,SolarEnergy,UvIndex,Conditions,SunriseHour,LoadType,SunsetHour
2.63,0.0,11.56,0.0,100.0,22.18,53100,Weekday,2018,9,25,14,45,1,Autumn,73.7,47.3,65.1,73.7,47.3,65.1,54.5,69.6,0.0,0,0.0,noprecip,0,0,17.0,46.1,1018.3,23.7,9.6,258.6,22.2,9,Partially cloudy,6,Light_Load,18
2.7,0.0,11.56,0.0,100.0,22.74,57600,Weekday,2018,9,25,16,0,1,Autumn,73.7,47.3,65.1,73.7,47.3,65.1,54.5,69.6,0.0,0,0.0,noprecip,0,0,17.0,46.1,1018.3,23.7,9.6,258.6,22.2,9,Partially cloudy,6,Light_Load,18
2.95,0.0,14.58,0.0,100.0,19.83,62100,Weekday,2018,9,25,17,15,1,Autumn,73.7,47.3,65.1,73.7,47.3,65.1,54.5,69.6,0.0,0,0.0,noprecip,0,0,17.0,46.1,1018.3,23.7,9.6,258.6,22.2,9,Partially cloudy,6,Light_Load,18
2.56,0.0,7.02,0.0,100.0,34.26,66600,Weekday,2018,9,25,18,30,1,Autumn,73.7,47.3,65.1,73.7,47.3,65.1,54.5,69.6,0.0,0,0.0,noprecip,0,0,17.0,46.1,1018.3,23.7,9.6,258.6,22.2,9,Partially cloudy,6,Light_Load,18
2.84,0.0,11.23,0.0,100.0,24.52,71100,Weekday,2018,9,25,19,45,1,Autumn,73.7,47.3,65.1,73.7,47.3,65.1,54.5,69.6,0.0,0,0.0,noprecip,0,0,17.0,46.1,1018.3,23.7,9.6,258.6,22.2,9,Partially cloudy,6,Light_Load,18
2.77,0.0,11.38,0.0,100.0,23.65,75600,Weekday,2018,9,25,21,0,1,Autumn,73.7,47.3,65.1,73.7,47.3,65.1,54.5,69.6,0.0,0,0.0,noprecip,0,0,17.0,46.1,1018.3,23.7,9.6,258.6,22.2,9,Partially cloudy,6,Light_Load,18
2.88,6.19,0.11,0.0,42.18,99.93,80100,Weekday,2018,9,25,22,15,1,Autumn,73.7,47.3,65.1,73.7,47.3,65.1,54.5,69.6,0.0,0,0.0,noprecip,0,0,17.0,46.1,1018.3,23.7,9.6,258.6,22.2,9,Partially cloudy,6,Light_Load,18
2.63,5.36,0.0,0.0,44.05,100.0,84600,Weekday,2018,9,25,23,30,1,Autumn,73.7,47.3,65.1,73.7,47.3,65.1,54.5,69.6,0.0,0,0.0,noprecip,0,0,17.0,46.1,1018.3,23.7,9.6,258.6,22.2,9,Partially cloudy,6,Light_Load,18
2.63,5.58,0.0,0.0,42.63,100.0,2700,Weekday,2018,9,26,0,45,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.66,5.51,0.0,0.0,43.47,100.0,7200,Weekday,2018,9,26,2,0,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.81,6.19,0.0,0.0,41.34,100.0,11700,Weekday,2018,9,26,3,15,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.56,5.4,0.0,0.0,42.84,100.0,16200,Weekday,2018,9,26,4,30,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.63,5.36,0.0,0.0,44.05,100.0,20700,Weekday,2018,9,26,5,45,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.59,5.58,0.0,0.0,42.1,100.0,25200,Weekday,2018,9,26,7,0,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
3.02,6.73,0.0,0.0,40.94,100.0,29700,Weekday,2018,9,26,8,15,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.63,0.0,11.74,0.0,100.0,21.86,34200,Weekday,2018,9,26,9,30,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.63,0.0,11.84,0.0,100.0,21.68,38700,Weekday,2018,9,26,10,45,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
3.24,0.0,9.97,0.0,100.0,30.91,43200,Weekday,2018,9,26,12,0,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.74,0.0,11.16,0.0,100.0,23.84,47700,Weekday,2018,9,26,13,15,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.59,0.0,11.88,0.0,100.0,21.3,52200,Weekday,2018,9,26,14,30,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.59,0.0,11.95,0.0,100.0,21.18,56700,Weekday,2018,9,26,15,45,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.66,0.0,11.99,0.0,100.0,21.66,61200,Weekday,2018,9,26,17,0,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.52,0.0,4.79,0.0,100.0,46.56,65700,Weekday,2018,9,26,18,15,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.66,0.0,11.7,0.0,100.0,22.17,70200,Weekday,2018,9,26,19,30,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.66,0.0,11.7,0.0,100.0,22.17,74700,Weekday,2018,9,26,20,45,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.74,0.0,10.94,0.0,100.0,24.3,79200,Weekday,2018,9,26,22,0,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.45,4.64,0.0,0.0,46.69,100.0,83700,Weekday,2018,9,26,23,15,1,Autumn,72.2,56.0,66.7,72.2,56.0,66.7,58.4,75.3,0.04,100,25.0,rain,0,0,21.9,50.7,1017.6,54.9,9.4,178.6,15.4,6,"Rain, Partially cloudy",6,Light_Load,18
2.48,4.97,0.0,0.0,44.65,100.0,1800,Weekday,2018,9,27,0,30,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Light_Load,18
2.52,5.22,0.0,0.0,43.47,100.0,6300,Weekday,2018,9,27,1,45,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Light_Load,18
2.7,5.69,0.0,0.0,42.87,100.0,10800,Weekday,2018,9,27,3,0,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Light_Load,18
2.52,5.08,0.0,0.0,44.44,100.0,15300,Weekday,2018,9,27,4,15,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Light_Load,18
2.56,4.9,0.0,0.0,46.31,100.0,19800,Weekday,2018,9,27,5,30,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Light_Load,18
2.48,5.11,0.0,0.0,43.66,100.0,24300,Weekday,2018,9,27,6,45,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Light_Load,18
9.04,9.54,0.0,0.0,68.78,100.0,28800,Weekday,2018,9,27,8,0,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Light_Load,18
47.16,21.6,0.0,0.02,90.92,100.0,33300,Weekday,2018,9,27,9,15,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Medium_Load,18
57.82,30.2,0.0,0.03,88.64,100.0,37800,Weekday,2018,9,27,10,30,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Maximum_Load,18
48.96,24.16,0.0,0.02,89.68,100.0,42300,Weekday,2018,9,27,11,45,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Maximum_Load,18
4.07,0.0,14.36,0.0,100.0,27.27,46800,Weekday,2018,9,27,13,0,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Medium_Load,18
121.46,67.82,0.0,0.06,87.31,100.0,51300,Weekday,2018,9,27,14,15,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Maximum_Load,18
96.01,50.44,0.0,0.04,88.53,100.0,55800,Weekday,2018,9,27,15,30,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Maximum_Load,18
48.53,25.38,0.0,0.02,88.61,100.0,60300,Weekday,2018,9,27,16,45,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Maximum_Load,18
27.32,5.26,0.9,0.01,98.2,99.95,64800,Weekday,2018,9,27,18,0,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Medium_Load,18
37.76,16.92,0.0,0.02,91.26,100.0,69300,Weekday,2018,9,27,19,15,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Medium_Load,18
34.92,15.01,0.0,0.02,91.87,100.0,73800,Weekday,2018,9,27,20,30,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Medium_Load,18
3.78,0.0,16.92,0.0,100.0,21.8,78300,Weekday,2018,9,27,21,45,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Medium_Load,18
3.42,7.49,0.0,0.0,41.54,100.0,82800,Weekday,2018,9,27,23,0,0,Autumn,75.1,49.6,66.3,75.1,48.5,66.2,56.9,72.9,0.0,0,0.0,noprecip,0,0,18.1,53.0,1017.3,10.1,9.7,253.6,21.8,8,Clear,6,Medium_Load,18
2.77,5.33,0.0,0.0,46.11,100.0,900,Weekday,2018,9,28,0,15,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Light_Load,18
2.92,5.4,0.0,0.0,47.57,100.0,5400,Weekday,2018,9,28,1,30,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Light_Load,18
3.17,6.05,0.0,0.0,46.41,100.0,9900,Weekday,2018,9,28,2,45,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Light_Load,18
2.88,5.44,0.0,0.0,46.79,100.0,14400,Weekday,2018,9,28,4,0,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Light_Load,18
2.95,5.69,0.0,0.0,46.03,100.0,18900,Weekday,2018,9,28,5,15,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Light_Load,18
3.17,6.73,0.0,0.0,42.61,100.0,23400,Weekday,2018,9,28,6,30,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Light_Load,18
3.2,5.11,0.0,0.0,53.07,100.0,27900,Weekday,2018,9,28,7,45,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Light_Load,18
58.03,35.39,0.0,0.03,85.38,100.0,32400,Weekday,2018,9,28,9,0,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Light_Load,18
49.32,26.6,0.0,0.02,88.02,100.0,36900,Weekday,2018,9,28,10,15,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Maximum_Load,18
56.77,32.62,0.0,0.03,86.71,100.0,41400,Weekday,2018,9,28,11,30,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Maximum_Load,18
4.0,0.0,10.48,0.0,100.0,35.66,45900,Weekday,2018,9,28,12,45,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Medium_Load,18
64.87,43.63,0.0,0.03,82.98,100.0,50400,Weekday,2018,9,28,14,0,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Maximum_Load,18
38.52,17.39,0.0,0.02,91.14,100.0,54900,Weekday,2018,9,28,15,15,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Maximum_Load,18
45.36,24.26,0.0,0.02,88.18,100.0,59400,Weekday,2018,9,28,16,30,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Maximum_Load,18
33.41,8.5,0.36,0.02,96.91,99.99,63900,Weekday,2018,9,28,17,45,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Medium_Load,18
38.63,16.74,0.0,0.02,91.76,100.0,68400,Weekday,2018,9,28,19,0,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Medium_Load,18
35.24,16.49,0.0,0.02,90.57,100.0,72900,Weekday,2018,9,28,20,15,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Medium_Load,18
3.56,0.0,16.99,0.0,100.0,20.51,77400,Weekday,2018,9,28,21,30,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Medium_Load,18
3.2,6.52,0.0,0.0,44.06,100.0,81900,Weekday,2018,9,28,22,45,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Medium_Load,18
3.13,5.51,0.0,0.0,49.39,100.0,0,Weekday,2018,9,28,0,0,0,Autumn,73.1,52.0,66.9,73.1,52.0,66.9,58.8,75.9,0.0,0,0.0,noprecip,0,0,16.6,62.8,1017.6,39.0,8.8,206.2,17.8,7,Partially cloudy,6,Light_Load,18
2.59,4.21,0.0,0.0,52.4,100.0,4500,Weekend,2018,9,29,1,15,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Light_Load,18
2.59,4.1,0.0,0.0,53.41,100.0,9000,Weekend,2018,9,29,2,30,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Light_Load,18
2.59,4.32,0.0,0.0,51.42,100.0,13500,Weekend,2018,9,29,3,45,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Light_Load,18
2.56,4.14,0.0,0.0,52.59,100.0,18000,Weekend,2018,9,29,5,0,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Light_Load,18
2.52,4.57,0.0,0.0,48.29,100.0,22500,Weekend,2018,9,29,6,15,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Light_Load,18
3.02,5.51,0.0,0.0,48.06,100.0,27000,Weekend,2018,9,29,7,30,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Light_Load,18
45.65,33.59,0.0,0.02,80.55,100.0,31500,Weekend,2018,9,29,8,45,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Light_Load,18
37.87,11.27,0.0,0.02,95.85,100.0,36000,Weekend,2018,9,29,10,0,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Medium_Load,18
48.02,21.24,0.0,0.02,91.45,100.0,40500,Weekend,2018,9,29,11,15,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Maximum_Load,18
3.28,0.0,11.12,0.0,100.0,28.29,45000,Weekend,2018,9,29,12,30,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Medium_Load,18
47.48,18.72,0.0,0.02,93.03,100.0,49500,Weekend,2018,9,29,13,45,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Maximum_Load,18
34.49,8.28,0.0,0.02,97.24,100.0,54000,Weekend,2018,9,29,15,0,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Maximum_Load,18
51.59,22.18,0.0,0.02,91.87,100.0,58500,Weekend,2018,9,29,16,15,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Maximum_Load,18
3.46,0.0,17.86,0.0,100.0,19.02,63000,Weekend,2018,9,29,17,30,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Medium_Load,18
3.46,0.0,17.86,0.0,100.0,19.02,67500,Weekend,2018,9,29,18,45,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Medium_Load,18
3.42,0.0,18.04,0.0,100.0,18.63,72000,Weekend,2018,9,29,20,0,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Medium_Load,18
2.81,0.0,11.81,0.0,100.0,23.15,76500,Weekend,2018,9,29,21,15,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Medium_Load,18
3.28,6.88,0.0,0.0,43.03,100.0,81000,Weekend,2018,9,29,22,30,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Medium_Load,18
2.52,4.25,0.0,0.0,51.0,100.0,85500,Weekend,2018,9,29,23,45,1,Autumn,69.9,60.1,66.9,69.9,60.1,66.9,62.0,84.6,0.186,100,58.33,rain,0,0,17.2,59.8,1013.6,93.7,8.8,78.9,6.8,3,"Rain, Overcast",6,Light_Load,18
2.56,4.25,0.0,0.0,51.6,100.0,3600,Weekend,2018,9,30,1,0,1,Autumn,76.3,60.5,68.2,76.3,60.5,68.2,58.5,73.1,0.016,100,8.33,rain,0,0,27.5,343.6,1005.1,27.4,10.4,243.9,20.9,8,"Rain, Partially cloudy",6,Light_Load,18
2.63,4.43,0.0,0.0,51.05,100.0,8100,Weekend,2018,9,30,2,15,1,Autumn,76.3,60.5,68.2,76.3,60.5,68.2,58.5,73.1,0.016,100,8.33,rain,0,0,27.5,343.6,1005.1,27.4,10.4,243.9,20.9,8,"Rain, Partially cloudy",6,Light_Load,18
2.56,4.5,0.0,0.0,49.45,100.0,12600,Weekend,2018,9,30,3,30,1,Autumn,76.3,60.5,68.2,76.3,60.5,68.2,58.5,73.1,0.016,100,8.33,rain,0,0,27.5,343.6,1005.1,27.4,10.4,243.9,20.9,8,"Rain, Partially cloudy",6,Light_Load,18
2.52,4.46,0.0,0.0,49.19,100.0,17100,Weekend,2018,9,30,4,45,1,Autumn,76.3,60.5,68.2,76.3,60.5,68.2,58.5,73.1,0.016,100,8.33,rain,0,0,27.5,343.6,1005.1,27.4,10.4,243.9,20.9,8,"Rain, Partially cloudy",6,Light_Load,18
2.52,4.64,0.0,0.0,47.73,100.0,21600,Weekend,2018,9,30,6,0,1,Autumn,76.3,60.5,68.2,76.3,60.5,68.2,58.5,73.1,0.016,100,8.33,rain,0,0,27.5,343.6,1005.1,27.4,10.4,243.9,20.9,8,"Rain, Partially cloudy",6,Light_Load,18
2.52,4.68,0.0,0.0,47.41,100.0,26100,Weekend,2018,9,30,7,15,1,Autumn,76.3,60.5,68.2,76.3,60.5,68.2,58.5,73.1,0.016,100,8.33,rain,0,0,27.5,343.6,1005.1,27.4,10.4,243.9,20.9,8,"Rain, Partially cloudy",6,Light_Load,18
